model_id,task,format,uid,valid,qa_s_correct,qa_p_correct,qa_s,qa_p,jsem_filled_1_10,jsem_observed,jsem_normalized,judge,qa_micro,chamfer_distance,chamfer_distance_score,iou_csg,f_score_005,f_score_001,normal_consistency,no_open_edge,inverted_normal_score,non_manifold_edge_score,iou_measured,iou_inapplicable,geometry,topology
deepseek_v41flash,descriptive,json,0092/00925049,True,3,0,0.75,,6,6,0.5555555555555556,0.6527777777777778,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0072/00725542,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0015/00150938,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0072/00726429,True,4,0,1.0,,1,1,0.0,0.5,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0065/00657969,True,3,0,0.75,,4,4,0.3333333333333333,0.5416666666666666,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0031/00310774,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0061/00618813,True,3,0,0.75,,10,10,1.0,0.875,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0030/00307386,True,3,0,0.75,,10,10,1.0,0.875,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0072/00724192,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0018/00189804,True,2,0,0.5,,10,10,1.0,0.75,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0080/00807326,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0078/00789364,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0002/00029952,True,3,0,0.75,,10,10,1.0,0.875,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0005/00051224,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0087/00873073,True,2,0,0.5,,10,10,1.0,0.75,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0077/00779770,True,3,0,0.75,,4,4,0.3333333333333333,0.5416666666666666,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0077/00778195,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0039/00397628,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0008/00089777,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0075/00758810,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0028/00284926,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0074/00741629,True,3,0,0.75,,10,10,1.0,0.875,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0097/00973497,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0047/00474303,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0061/00616188,True,2,0,0.5,,4,4,0.3333333333333333,0.41666666666666663,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0005/00051572,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0025/00253807,True,4,0,1.0,,3,3,0.2222222222222222,0.6111111111111112,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0024/00242128,True,4,0,1.0,,8,8,0.7777777777777778,0.8888888888888888,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0029/00292492,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0054/00547865,True,3,0,0.75,,10,10,1.0,0.875,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0005/00052091,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0034/00344679,True,4,0,1.0,,2,2,0.1111111111111111,0.5555555555555556,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0092/00923543,True,4,0,1.0,,5,5,0.4444444444444444,0.7222222222222222,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0024/00242859,True,4,0,1.0,,5,5,0.4444444444444444,0.7222222222222222,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0079/00790247,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0084/00843879,True,3,0,0.75,,10,10,1.0,0.875,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0010/00108226,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0026/00268031,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0022/00225399,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0057/00570258,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0010/00101896,True,3,0,0.75,,4,4,0.3333333333333333,0.5416666666666666,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0061/00619989,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0022/00226013,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0052/00523563,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0036/00361447,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0070/00709862,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0054/00541109,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0086/00866616,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0027/00279318,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0082/00827203,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0039/00391450,True,3,0,0.75,,4,4,0.3333333333333333,0.5416666666666666,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0013/00135378,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0093/00934405,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0056/00568816,True,4,0,1.0,,2,2,0.1111111111111111,0.5555555555555556,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0072/00728052,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0021/00210983,True,3,0,0.75,,10,10,1.0,0.875,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,json,0046/00460772,True,4,0,1.0,,8,8,0.7777777777777778,0.8888888888888888,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0085/00852511,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0009/00099014,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0071/00710826,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0005/00057589,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0015/00155951,True,4,0,1.0,,8,8,0.7777777777777778,0.8888888888888888,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0013/00134405,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0053/00531353,True,3,0,0.75,,8,8,0.7777777777777778,0.7638888888888888,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0094/00941813,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0081/00817410,True,4,0,1.0,,5,5,0.4444444444444444,0.7222222222222222,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0045/00457640,True,3,0,0.75,,10,10,1.0,0.875,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0047/00478097,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0013/00135353,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0062/00621494,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0016/00169954,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0039/00390147,True,4,0,1.0,,8,8,0.7777777777777778,0.8888888888888888,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0089/00895528,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0030/00306122,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0070/00706059,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0008/00086411,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0073/00732007,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0010/00103639,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0019/00199917,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0035/00350534,True,3,0,0.75,,4,4,0.3333333333333333,0.5416666666666666,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0043/00431078,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0073/00737056,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0078/00788594,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0067/00677148,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0093/00937375,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0072/00726428,True,4,0,1.0,,2,2,0.1111111111111111,0.5555555555555556,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0049/00497058,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0013/00133189,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0024/00249966,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0004/00042777,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0055/00553999,True,4,0,1.0,,2,2,0.1111111111111111,0.5555555555555556,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0068/00681400,True,4,0,1.0,,8,8,0.7777777777777778,0.8888888888888888,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0071/00714935,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0022/00227442,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0039/00397627,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0026/00268024,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0007/00073282,True,3,0,0.75,,10,10,1.0,0.875,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0036/00369868,True,3,0,0.75,,6,6,0.5555555555555556,0.6527777777777778,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0084/00844862,True,4,0,1.0,,8,8,0.7777777777777778,0.8888888888888888,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0026/00268027,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0092/00925049,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0072/00725542,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0015/00150938,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0072/00726429,True,4,0,1.0,,1,1,0.0,0.5,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0065/00657969,True,4,0,1.0,,5,5,0.4444444444444444,0.7222222222222222,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0031/00310774,True,4,0,1.0,,8,8,0.7777777777777778,0.8888888888888888,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0061/00618813,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0030/00307386,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0072/00724192,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0018/00189804,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0080/00807326,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0078/00789364,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0002/00029952,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0005/00051224,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0087/00873073,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0077/00779770,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0077/00778195,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0039/00397628,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0008/00089777,True,3,0,0.75,,8,8,0.7777777777777778,0.7638888888888888,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0075/00758810,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0028/00284926,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0074/00741629,True,4,0,1.0,,8,8,0.7777777777777778,0.8888888888888888,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0097/00973497,True,4,0,1.0,,8,8,0.7777777777777778,0.8888888888888888,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0047/00474303,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0061/00616188,True,3,0,0.75,,7,7,0.6666666666666666,0.7083333333333333,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0005/00051572,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0025/00253807,True,4,0,1.0,,5,5,0.4444444444444444,0.7222222222222222,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0024/00242128,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0029/00292492,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0054/00547865,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0005/00052091,True,4,0,1.0,,5,5,0.4444444444444444,0.7222222222222222,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0034/00344679,True,4,0,1.0,,2,2,0.1111111111111111,0.5555555555555556,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0092/00923543,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0024/00242859,True,3,0,0.75,,2,2,0.1111111111111111,0.4305555555555556,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0079/00790247,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0084/00843879,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0010/00108226,True,2,0,0.5,,6,6,0.5555555555555556,0.5277777777777778,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0026/00268031,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0022/00225399,True,4,0,1.0,,8,8,0.7777777777777778,0.8888888888888888,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0057/00570258,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0010/00101896,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0061/00619989,True,4,0,1.0,,3,3,0.2222222222222222,0.6111111111111112,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0022/00226013,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0052/00523563,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0036/00361447,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0070/00709862,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0054/00541109,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0086/00866616,True,4,0,1.0,,7,7,0.6666666666666666,0.8333333333333333,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0027/00279318,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0082/00827203,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0039/00391450,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0013/00135378,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0093/00934405,True,4,0,1.0,,8,8,0.7777777777777778,0.8888888888888888,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0056/00568816,True,4,0,1.0,,4,4,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0072/00728052,True,4,0,1.0,,6,6,0.5555555555555556,0.7777777777777778,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0021/00210983,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,descriptive,openscad,0046/00460772,True,4,0,1.0,,10,10,1.0,1.0,,,,,,,,,,,,,,
deepseek_v41flash,parametric,json,0085/00852511,True,4,8,1.0,1.0,,,,1.0,1.0,0.000133,0.9867,0.6299,0.9695,0.7306,0.8854,1.0,1.0,0.949267,True,False,0.80815,0.983089
deepseek_v41flash,parametric,json,0009/00099014,True,4,8,1.0,1.0,,,,1.0,1.0,3.6e-05,0.9964,0.9987,1.0,0.7856,0.9669,1.0,1.0,1.0,True,False,0.9369,1.0
deepseek_v41flash,parametric,json,0071/00710826,True,2,8,0.5,1.0,,,,0.8333333333333334,0.8333333333333334,0.000892,0.9108,0.5478,0.8684,0.3268,0.7444,1.0,1.0,1.0,True,False,0.63245,1.0
deepseek_v41flash,parametric,json,0005/00057589,True,3,6,0.75,0.75,,,,0.75,0.75,9.2e-05,0.9908,0.7343,0.9853,0.7043,0.9189,1.0,1.0,1.0,True,False,0.837075,1.0
deepseek_v41flash,parametric,json,0015/00155951,True,4,8,1.0,1.0,,,,1.0,1.0,0.008641,0.13590000000000013,0.1887,0.4104,0.0298,0.388,1.0,1.0,1.0,True,False,0.18560000000000004,1.0
deepseek_v41flash,parametric,json,0013/00134405,True,4,8,1.0,1.0,,,,1.0,1.0,0.000814,0.9186,0.4217,0.8497,0.4335,0.6008,1.0,1.0,1.0,True,False,0.59365,1.0
deepseek_v41flash,parametric,json,0053/00531353,True,2,6,0.5,0.75,,,,0.6666666666666666,0.6666666666666666,0.003047,0.6953,0.4514,0.6737,0.2359,0.6404,1.0,1.0,1.0,True,False,0.50575,1.0
deepseek_v41flash,parametric,json,0094/00941813,True,4,8,1.0,1.0,,,,1.0,1.0,0.000309,0.9691,0.7571,0.9372,0.3325,0.8793,1.0,1.0,1.0,True,False,0.7344999999999999,1.0
deepseek_v41flash,parametric,json,0081/00817410,True,4,8,1.0,1.0,,,,1.0,1.0,0.000187,0.9813,0.7784,0.975,0.5359,0.8358,1.0,1.0,1.0,True,False,0.78285,1.0
deepseek_v41flash,parametric,json,0045/00457640,True,3,6,0.75,0.75,,,,0.75,0.75,0.000733,0.9267,0.3202,0.8837,0.2541,0.8171,1.0,1.0,1.0,True,False,0.579525,1.0
deepseek_v41flash,parametric,json,0047/00478097,True,4,8,1.0,1.0,,,,1.0,1.0,3.2e-05,0.9968,0.9795,0.9977,0.8398,0.9377,1.0,1.0,1.0,True,False,0.93845,1.0
deepseek_v41flash,parametric,json,0013/00135353,True,4,8,1.0,1.0,,,,1.0,1.0,0.000463,0.9537,0.6065,0.8873,0.2804,0.7377,1.0,1.0,1.0,True,False,0.644575,1.0
deepseek_v41flash,parametric,json,0062/00621494,True,3,7,0.75,0.875,,,,0.8333333333333334,0.8333333333333334,0.000587,0.9413,0.6139,0.9173,0.3576,0.8741,1.0,1.0,1.0,True,False,0.696725,1.0
deepseek_v41flash,parametric,json,0016/00169954,True,1,7,0.25,0.875,,,,0.6666666666666666,0.6666666666666666,0.006355,0.36449999999999994,0.0171,0.3448,0.0559,0.3674,1.0,1.0,0.969342,True,False,0.201225,0.9897806666666668
deepseek_v41flash,parametric,json,0039/00390147,True,4,8,1.0,1.0,,,,1.0,1.0,0.001008,0.8992,0.6063,0.8745,0.3099,0.7102,1.0,1.0,1.0,True,False,0.6314,1.0
deepseek_v41flash,parametric,json,0089/00895528,True,4,5,1.0,0.625,,,,0.75,0.75,0.003921,0.6079,0.2652,0.5953,0.0365,0.5872,1.0,1.0,1.0,True,False,0.37420000000000003,1.0
deepseek_v41flash,parametric,json,0030/00306122,True,4,5,1.0,0.625,,,,0.75,0.75,0.001267,0.8733,0.326,0.785,0.0972,0.5477,1.0,1.0,1.0,True,False,0.46104999999999996,1.0
deepseek_v41flash,parametric,json,0070/00706059,True,3,5,0.75,0.625,,,,0.6666666666666666,0.6666666666666666,0.000503,0.9497,0.7702,0.9175,0.3309,0.811,1.0,1.0,0.999328,True,False,0.71545,0.9997760000000001
deepseek_v41flash,parametric,json,0008/00086411,True,3,8,0.75,1.0,,,,0.9166666666666666,0.9166666666666666,0.004567,0.5433,0.1189,0.4551,0.1276,0.3783,1.0,1.0,1.0,True,False,0.292025,1.0
deepseek_v41flash,parametric,json,0073/00732007,True,2,4,0.5,0.5,,,,0.5,0.5,0.000512,0.9488,0.5011,0.9004,0.4836,0.8024,1.0,1.0,1.0,True,False,0.683975,1.0
deepseek_v41flash,parametric,json,0010/00103639,True,2,7,0.5,0.875,,,,0.75,0.75,0.000215,0.9785,0.5923,0.9474,0.8098,0.7732,1.0,1.0,1.0,True,False,0.78845,1.0
deepseek_v41flash,parametric,json,0019/00199917,True,2,6,0.5,0.75,,,,0.6666666666666666,0.6666666666666666,0.003398,0.6602,0.3891,0.6959,0.1723,0.6948,1.0,1.0,1.0,True,False,0.47909999999999997,1.0
deepseek_v41flash,parametric,json,0035/00350534,True,1,7,0.25,0.875,,,,0.6666666666666666,0.6666666666666666,0.001959,0.8041,0.318,0.6746,0.1895,0.5911,1.0,1.0,1.0,True,False,0.475675,1.0
deepseek_v41flash,parametric,json,0043/00431078,True,3,7,0.75,0.875,,,,0.8333333333333334,0.8333333333333334,0.001669,0.8331,0.3458,0.7838,0.2714,0.5969,1.0,1.0,0.99888,True,False,0.5118,0.9996266666666666
deepseek_v41flash,parametric,json,0073/00737056,True,4,8,1.0,1.0,,,,1.0,1.0,0.000762,0.9238,0.4616,0.9004,0.2886,0.8383,1.0,1.0,1.0,True,False,0.628075,1.0
deepseek_v41flash,parametric,json,0078/00788594,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,0.001181,0.8819,0.572,0.9079,0.3203,0.7761,1.0,1.0,1.0,True,False,0.637575,1.0
deepseek_v41flash,parametric,json,0067/00677148,True,2,6,0.5,0.75,,,,0.6666666666666666,0.6666666666666666,0.000897,0.9103,0.5536,0.8838,0.2254,0.7502,1.0,1.0,1.0,True,False,0.609875,1.0
deepseek_v41flash,parametric,json,0093/00937375,True,4,8,1.0,1.0,,,,1.0,1.0,0.000282,0.9718,0.0,0.975,0.4887,0.8168,0.0,1.0,0.998551,False,True,0.569325,0.6661836666666666
deepseek_v41flash,parametric,json,0072/00726428,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,0.00222,0.778,0.5742,0.7799,0.1493,0.6682,1.0,1.0,1.0,True,False,0.542425,1.0
deepseek_v41flash,parametric,json,0049/00497058,True,4,8,1.0,1.0,,,,1.0,1.0,0.000139,0.9861,0.0,1.0,0.5342,0.8264,1.0,1.0,1.0,False,True,0.5866750000000001,1.0
deepseek_v41flash,parametric,json,0013/00133189,True,4,7,1.0,0.875,,,,0.9166666666666666,0.9166666666666666,0.00095,0.905,0.4169,0.7407,0.2855,0.5399,1.0,1.0,1.0,True,False,0.536825,1.0
